complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_category,resolution_status,bank_response_timestamp,resolution_sla_days,is_sla_violation,severity,channel
CBK0001518,TXN00015930,USR24159,MCH7364,,,8611.05,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,APP
CBK0001519,TXN00000459,USR36461,MCH6850,,2026-02-20 00:52:09,8278.26,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0001520,TXN00005376,USR68623,MCH8701,,,6375.04,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0001521,TXN00010065,USR51069,MCH8953,,,4146.46,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,CHATBOT
CBK0001522,TXN00013545,USR75846,MCH9344,,,0.25,AMOUNT_MISMATCH,RESOLVED,,,False,LOW,CHATBOT
CBK0001523,TXN00010463,USR76129,MCH3006,,,,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0001524,TXN00010627,USR65183,MCH5171,,,,FRAUD_OR_ATO,RESOLVED,,,False,LOW,BRANCH
CBK0001525,TXN00004103,USR18453,MCH7793,,,4864.83,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,EMAIL
CBK0001526,TXN00000871,USR45479,MCH8259,,,589.34,GENERAL_DISPUTE,RESOLVED,,,False,CRITICAL,EMAIL
CBK0001527,TXN44508,USR35882,MCH5076,2026-03-24 00:00:00,,,FRAUD_OR_ATO,RESOLVED,,,False,HIGH,APP
CBK0001528,TXN00007889,USR97360,MCH4970,,,3625.88,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0001529,TXN00008099,USR86223,MCH1511,,2026-02-24 00:00:00,4576.69,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,CRITICAL,IVR
CBK0001530,TXN00000959,USR38580,MCH7286,2026-03-08 00:00:00,,982.69,GENERAL_DISPUTE,OPEN,,,False,LOW,EMAIL
CBK0001531,TXN00018893,USR98962,MCH8250,,,3450.22,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0001532,UNKNOWN_TXN,USR52450,MCH6244,,,3174.58,GENERAL_DISPUTE,REJECTED,,,False,LOW,IVR
CBK0001533,TXN00007635,USR56755,MCH7066,,2026-02-14 00:00:00,1325.25,FRAUD_OR_ATO,REJECTED,,,False,HIGH,APP
CBK0001534,TXN00017134,USR12661,MCH2383,,,2108.75,FRAUD_OR_ATO,RESOLVED,,,False,LOW,BRANCH
CBK0001535,TXN00015786,USR49801,MCH2148,,,14485.22,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0001536,TXN00003677,USR67399,MCH1566,,,1364.35,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,EMAIL
CBK0001537,TXN00001929,USR74377,MCH4082,,,1412.21,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,APP
CBK0001538,TXN00007658,USR99769,MCH5655,,,2100.66,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0001539,TXN60420,USR95104,MCH5264,,,1505.75,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0001540,TXN00018190,USR83597,MCH5264,,,3985.84,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0001541,TXN00011858,USR73594,MCH4651,,2026-04-07 00:00:00,7857.66,DUPLICATE_PROCESSING,OPEN,,,False,MEDIUM,EMAIL
CBK0001542,TXN00007849,USR68559,MCH4064,,2026-01-23 03:43:00,0.14,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-02-15 03:43:00,23.0,True,MEDIUM,BRANCH
CBK0001543,TXN00009804,USR90720,MCH4495,,,767.56,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,IVR
CBK0001544,TXN00010606,USR12233,MCH9344,,,13028.67,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,2026-04-16 09:56:11,,False,HIGH,CHATBOT
CBK0001545,TXN00005459,USR26201,MCH9867,,2026-02-15 00:00:00,0.2,FRAUD_OR_ATO,REJECTED,,,False,LOW,APP
CBK0001546,TXN00006374,USR50077,MCH5655,,,328.81,GENERAL_DISPUTE,OPEN,2026-02-15 05:29:55,,False,MEDIUM,APP
CBK0001547,TXN00019722,USR58117,MCH9568,,,0.12,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,IVR
CBK0001548,TXN00000463,USR79013,MCH7615,,,,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,BRANCH
CBK0001549,TXN00005488,USR93167,MCH5584,,,8967.32,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,BRANCH
CBK0001550,TXN00019667,USR69706,MCH1489,2026-03-16 00:00:00,,,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001551,TXN00014584,USR72106,MCH5954,,,25463.16,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,BRANCH
CBK0001552,TXN00014793,USR10598,MCH1855,,,641.02,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0001553,TXN00004048,USR26051,MCH3235,,,815.95,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,APP
CBK0001554,TXN00012362,USR87967,MCH3177,2026-02-01 00:00:00,,1105.15,FRAUD_OR_ATO,RESOLVED,,,False,LOW,EMAIL
CBK0001555,TXN00010998,USR55626,MCH3270,,,0.11,FRAUD_OR_ATO,CLOSED,,,False,CRITICAL,CALL CENTER
CBK0001556,TXN00003293,USR34180,MCH4663,,,0.2,DUPLICATE_PROCESSING,RESOLVED,,,False,MEDIUM,EMAIL
CBK0001557,TXN00010126,USR26970,MCH8953,,,1107.77,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,EMAIL
CBK0001558,TXN00018011,USR70587,MCH9995,,2026-02-12 00:00:00,550.29,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,EMAIL
CBK0001559,TXN00003513,USR15980,MCH9291,,,754.13,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,CHATBOT
CBK0001560,TXN00001620,USR85566,MCH6810,,,1347.82,GENERAL_DISPUTE,RESOLVED,,,False,LOW,CHATBOT
CBK0001561,TXN00012655,USR49452,MCH7833,,,5677.69,MERCHANT_OR_DELIVERY_ISSUE,OPEN,2026-02-14 10:24:28,,False,MEDIUM,BRANCH
CBK0001562,TXN00018017,USR24710,MCH6971,,,1017.08,GENERAL_DISPUTE,OPEN,,,False,MEDIUM,CHATBOT
CBK0001563,TXN00004035,USR38725,MCH4473,,,4064.18,DUPLICATE_PROCESSING,CLOSED,,,False,MEDIUM,IVR
CBK0001564,TXN00001739,USR36402,MCH6953,,,482.37,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,EMAIL
CBK0001565,TXN00019006,USR76917,MCH2053,,2026-03-17 00:00:00,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,IVR
CBK0001566,TXN00004832,USR79325,MCH4041,,,1582.6,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0001567,TXN00010292,USR40745,MCH3673,,,982.39,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0001568,TXN00010744,USR28325,MCH2822,2026-02-03 04:06:53,2026-02-04 12:06:53,748.64,FRAUD_OR_ATO,RESOLVED,,,False,MEDIUM,BRANCH
CBK0001569,TXN00014298,USR48625,MCH4181,,,665.91,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001570,TXN00015345,USR50434,MCH4720,2026-03-14 05:36:46,,891.13,FRAUD_OR_ATO,RESOLVED,,,False,LOW,BRANCH
CBK0001571,TXN00006558,USR78593,MCH4215,,,673.61,GENERAL_DISPUTE,RESOLVED,2026-05-07 03:33:21,,False,MEDIUM,CHATBOT
CBK0001572,TXN00014973,USR69706,MCH9344,,,0.74,GENERAL_DISPUTE,CLOSED,,,False,LOW,CHATBOT
CBK0001573,TXN00015673,USR29406,MCH4270,,,,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,IVR
CBK0001574,TXN00019043,USR90528,MCH6885,,,0.22,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0001575,TXN00003257,USR24459,MCH6850,,,198.46,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,LOW,IVR
CBK0001576,TXN00012979,USR85329,MCH1945,,,21185.86,FRAUD_OR_ATO,CLOSED,,,False,LOW,CHATBOT
CBK0001577,TXN00017992,USR54208,MCH5397,,,0.17,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,APP
CBK0001578,TXN00008775,USR61019,MCH8496,,,8304.41,FRAUD_OR_ATO,RESOLVED,,,False,LOW,EMAIL
CBK0001579,TXN00013935,USR67399,MCH5294,,,1513.85,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,APP
CBK0001580,TXN00004779,USR38912,MCH6908,,,1565.13,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,EMAIL
CBK0001581,TXN96928,USR33856,MCH8779,,,2456.94,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0001582,TXN00016057,USR78482,MCH9821,,2026-01-19 00:00:00,3429.16,GENERAL_DISPUTE,CLOSED,,,False,HIGH,CHATBOT
CBK0001583,TXN00015176,USR41858,MCH3750,,,519.74,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0001584,TXN00016151,USR53727,MCH3815,,2026-02-04 08:28:07,1236.73,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,CALL CENTER
CBK0001585,TXN82330,USR14591,MCH3928,,,2452.3,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0001586,TXN00001182,USR80241,MCH7734,,,261.51,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0001587,TXN00016352,USR29556,MCH9289,,2026-01-18 00:00:00,6616.61,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,CHATBOT
CBK0001588,TXN00006200,USR71373,MCH4370,,,5233.09,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0001589,TXN88540,USR96555,MCH2757,,,221.01,FRAUD_OR_ATO,REJECTED,2026-02-24 20:47:43,,False,HIGH,IVR
CBK0001590,TXN00014261,USR66321,MCH8391,2026-01-02 02:08:36,,750.7,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,IVR
CBK0001591,TXN00001778,USR22644,MCH3896,,,0.2,FRAUD_OR_ATO,REJECTED,,,False,LOW,IVR
CBK0001592,TXN00015183,USR24536,MCH2785,2026-02-07 00:00:00,,4195.81,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,MEDIUM,EMAIL
CBK0001593,TXN00015434,USR18724,MCH7728,,,8317.58,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0001594,TXN00004839,USR23350,MCH9444,,,955.91,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-04-24 21:10:57,,False,HIGH,CHATBOT
CBK0001595,TXN00019657,USR11057,MCH7114,2026-03-10 01:00:24,,0.19,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,APP
CBK0001596,TXN00002674,USR97070,MCH2065,,2026-01-17 00:00:00,0.17,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0001597,TXN00014374,USR80134,MCH4854,,,1445.01,FRAUD_OR_ATO,RESOLVED,,,False,LOW,BRANCH
CBK0001598,TXN00005489,USR33874,MCH6555,2026-03-16 00:00:00,,3170.75,FRAUD_OR_ATO,CLOSED,2026-03-23 11:42:34,,False,MEDIUM,CALL CENTER
CBK0001599,TXN00018048,USR45408,MCH4590,,,2467.08,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0001600,TXN00014926,USR22359,MCH4542,,,2332.94,FRAUD_OR_ATO,CLOSED,,,False,LOW,CHATBOT
CBK0001601,TXN00014556,USR51157,MCH7360,2026-02-14 20:36:49,,13308.54,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001602,TXN00000594,USR37916,MCH4233,,2026-03-31 16:51:28,2315.48,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,APP
CBK0001603,TXN00007165,USR26534,MCH2266,,,0.68,DUPLICATE_PROCESSING,CLOSED,,,False,LOW,APP
CBK0001604,TXN00019626,USR38245,MCH7973,,,0.78,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,EMAIL
CBK0001605,TXN00013039,USR38436,MCH5655,,,7884.27,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,CALL CENTER
CBK0001606,TXN00006400,USR91446,MCH8696,2026-01-29 00:00:00,2026-02-01 00:00:00,3582.55,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0001607,TXN00015175,USR13767,MCH2284,,,381.32,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0001608,TXN00019683,USR20968,MCH4899,2026-02-14 00:00:00,,363.03,GENERAL_DISPUTE,IN_PROGRESS,,,False,MEDIUM,EMAIL
CBK0001609,TXN00011210,USR50352,MCH2706,2026-02-20 08:31:54,,1853.91,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,IVR
CBK0001610,TXN00008090,USR29627,MCH9644,,,3349.24,AMOUNT_MISMATCH,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0001611,TXN00009947,USR19432,MCH1827,,,917.78,AMOUNT_MISMATCH,IN_PROGRESS,,,False,CRITICAL,IVR
CBK0001612,TXN00014722,USR65193,MCH2065,2026-01-19 00:00:00,2026-01-22 11:17:44,336.91,FRAUD_OR_ATO,IN_PROGRESS,2026-02-04 11:17:44,13.0,False,MEDIUM,CHATBOT
CBK0001613,TXN00012902,USR20076,MCH8345,2026-02-18 00:00:00,2026-02-20 00:00:00,586.88,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-03-21 05:15:27,29.0,True,LOW,EMAIL
CBK0001614,TXN00017424,USR36509,MCH1316,2026-02-18 00:00:00,,9374.52,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001615,TXN00001397,USR23350,MCH9727,,,0.3,GENERAL_DISPUTE,IN_PROGRESS,,,False,HIGH,EMAIL
CBK0001616,TXN00009207,USR49823,MCH8953,,,0.49,AMOUNT_MISMATCH,OPEN,,,False,HIGH,CHATBOT
CBK0001617,TXN00001553,USR68522,MCH7372,2026-01-08 00:00:00,,5796.41,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,CALL CENTER
CBK0001618,TXN00015125,USR77086,MCH1644,2026-03-28 00:00:00,,0.97,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,BRANCH
CBK0001619,TXN00007989,USR21845,MCH1998,,,1245.09,AMOUNT_MISMATCH,CLOSED,,,False,MEDIUM,CHATBOT
CBK0001620,TXN00013592,USR47384,MCH9347,,,1528.43,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,APP
CBK0001621,TXN00006638,USR85507,MCH6644,2026-01-03 00:00:00,,2742.66,AMOUNT_MISMATCH,OPEN,,,False,CRITICAL,CHATBOT
CBK0001622,TXN00003616,USR88037,MCH2915,,,5374.95,FRAUD_OR_ATO,RESOLVED,,,False,LOW,CALL CENTER
CBK0001623,TXN00004018,USR77422,MCH8838,,,11729.72,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-03-01 01:02:03,,False,MEDIUM,CHATBOT
CBK0001624,TXN00012795,USR83035,MCH3452,,,4081.84,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,2026-02-10 16:03:46,,False,MEDIUM,IVR
CBK0001625,TXN00006214,USR39132,MCH3495,,,4111.68,GENERAL_DISPUTE,CLOSED,2026-04-12 23:46:08,,False,MEDIUM,EMAIL
CBK0001626,TXN49458,USR11987,MCH8783,,,12414.63,GENERAL_DISPUTE,OPEN,,,False,CRITICAL,BRANCH
CBK0001627,TXN00003467,USR98075,MCH7306,,,1472.83,DUPLICATE_PROCESSING,REJECTED,2026-03-27 03:10:55,,False,MEDIUM,EMAIL
CBK0001628,TXN00008857,USR61151,MCH4796,,,5937.26,DUPLICATE_PROCESSING,REJECTED,2026-04-04 09:53:18,,False,LOW,CALL CENTER
CBK0001629,TXN00012665,USR52097,MCH2757,2026-03-16 00:00:00,2026-03-19 00:00:00,3223.69,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,CRITICAL,EMAIL
CBK0001630,TXN00011150,USR97781,MCH4684,,,0.33,DUPLICATE_PROCESSING,RESOLVED,,,False,MEDIUM,CALL CENTER
CBK0001631,TXN00014809,USR76917,MCH2822,,2026-02-25 00:00:00,1458.95,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,APP
CBK0001632,TXN00015576,USR12683,MCH9869,2026-03-19 05:30:23,,448.44,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,APP
CBK0001633,UNKNOWN_TXN,USR69513,MCH6502,,,0.26,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,APP
CBK0001634,TXN00016754,USR77208,MCH6810,,,2563.38,FRAUD_OR_ATO,CLOSED,,,False,LOW,CHATBOT
CBK0001635,TXN00008467,USR70836,MCH6914,,,1016.94,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0001636,TXN00012003,USR66224,MCH3992,,,1641.33,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,APP
CBK0001637,TXN00014399,USR56117,MCH2434,,,748.53,FRAUD_OR_ATO,IN_PROGRESS,2026-03-05 00:45:18,,False,HIGH,IVR
CBK0001638,TXN00016806,USR90476,MCH2266,,,754.9,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0001639,TXN00005636,USR63938,MCH1320,2026-02-02 00:00:00,,0.11,DUPLICATE_PROCESSING,CLOSED,2026-02-12 11:56:31,,False,MEDIUM,EMAIL
CBK0001640,TXN00009672,USR72121,MCH4035,2026-01-31 00:00:00,,478.93,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,LOW,BRANCH
CBK0001641,TXN00012030,USR59679,MCH5954,,,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,CALL CENTER
CBK0001642,TXN00010479,USR22574,MCH9738,,2026-01-18 02:57:54,3691.3,FRAUD_OR_ATO,CLOSED,2026-02-17 02:57:54,30.0,True,MEDIUM,EMAIL
CBK0001643,TXN00000106,USR58071,MCH5954,,,7755.19,FRAUD_OR_ATO,IN_PROGRESS,,,False,CRITICAL,CHATBOT
CBK0001644,TXN00015953,USR99110,MCH2723,,,,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,2026-03-31 12:00:12,,False,LOW,CHATBOT
CBK0001645,TXN00004849,USR87914,MCH2065,,,0.12,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,2026-04-04 09:04:41,,False,MEDIUM,BRANCH
CBK0001646,TXN00008404,USR50087,MCH8857,,,6003.55,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,IVR
CBK0001647,TXN94322,USR55487,MCH7879,2026-03-26 07:27:17,,2530.5,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,EMAIL
CBK0001648,TXN00003335,USR96396,MCH5954,,,1426.02,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,IVR
CBK0001649,TXN00018989,USR90653,MCH2436,,,0.27,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0001650,TXN00007842,USR43371,MCH9291,,2026-03-27 00:00:00,0.54,AMOUNT_MISMATCH,IN_PROGRESS,,,False,LOW,IVR
CBK0001651,TXN00010749,USR62848,MCH3729,,2026-02-22 23:37:50,,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,BRANCH
CBK0001652,TXN00018423,USR89267,MCH7879,,,0.11,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,IVR
CBK0001653,TXN00008030,USR83418,MCH6033,,,1200.17,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,2026-03-28 11:43:48,,False,MEDIUM,IVR
CBK0001654,TXN00012039,USR76792,MCH6492,,,0.97,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,HIGH,CALL CENTER
CBK0001655,TXN00016496,USR31906,MCH4225,,,5996.21,GENERAL_DISPUTE,RESOLVED,,,False,CRITICAL,IVR
CBK0001656,TXN00014355,USR49179,MCH9241,2026-03-31 00:00:00,,842.31,DUPLICATE_PROCESSING,OPEN,,,False,LOW,BRANCH
CBK0001657,TXN00002770,USR79332,MCH7033,,,1004.64,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,EMAIL
CBK0001658,TXN00004488,USR55710,MCH6850,,,0.25,AMOUNT_MISMATCH,REJECTED,,,False,CRITICAL,APP
CBK0001659,TXN00013503,USR75281,MCH8953,2026-03-29 00:00:00,,2276.34,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,CALL CENTER
CBK0001660,TXN00002347,USR11036,MCH2383,,,1200.09,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,IVR
CBK0001661,TXN00009867,USR15733,MCH8681,,,9736.35,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,2026-04-16 19:28:49,,False,HIGH,BRANCH
CBK0001662,TXN00008240,USR43842,MCH7885,,,962.34,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,,,False,HIGH,BRANCH
CBK0001663,TXN00008414,USR40891,MCH1873,,,1523.73,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,HIGH,CHATBOT
CBK0001664,TXN00018525,USR61151,MCH2048,,,263.29,FRAUD_OR_ATO,IN_PROGRESS,2026-02-10 20:54:30,,False,LOW,CHATBOT
CBK0001665,TXN00007306,USR21049,MCH7578,,,0.13,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0001666,TXN00018160,USR11659,MCH6810,,,0.48,MERCHANT_OR_DELIVERY_ISSUE,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001667,TXN00003837,USR73010,MCH2586,,,723.24,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,HIGH,CALL CENTER
CBK0001668,TXN00013060,USR11531,MCH8697,,,255.73,AMOUNT_MISMATCH,IN_PROGRESS,2026-02-04 07:49:01,,False,MEDIUM,EMAIL
CBK0001669,TXN00017590,USR41522,MCH4473,,,740.63,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CALL CENTER
CBK0001670,TXN00018666,USR83277,MCH7513,,,0.17,FRAUD_OR_ATO,OPEN,,,False,MEDIUM,BRANCH
CBK0001671,TXN00001758,USR86472,MCH7728,,,0.14,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,CHATBOT
CBK0001672,TXN00010193,USR30239,MCH9948,,,1194.2,GENERAL_DISPUTE,CLOSED,,,False,MEDIUM,EMAIL
CBK0001673,TXN00017039,USR32436,MCH9055,,,0.13,MERCHANT_OR_DELIVERY_ISSUE,RESOLVED,2026-01-21 15:04:59,,False,LOW,CHATBOT
CBK0001674,TXN00013171,USR44076,MCH8679,,,1091.17,FRAUD_OR_ATO,IN_PROGRESS,,,False,HIGH,BRANCH
CBK0001675,TXN00007698,USR30500,MCH1290,2026-03-25 00:00:00,,1746.55,DUPLICATE_PROCESSING,RESOLVED,2026-04-10 05:50:27,,False,MEDIUM,BRANCH
CBK0001676,TXN00013539,USR90288,MCH8203,,,1619.34,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,MEDIUM,APP
CBK0001677,TXN00005417,USR53957,MCH2848,,,2380.3,MERCHANT_OR_DELIVERY_ISSUE,CLOSED,,,False,MEDIUM,APP
CBK0001678,TXN00013912,USR44975,MCH7114,2026-01-18 00:00:00,2026-01-19 00:00:00,1478.88,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,HIGH,IVR
CBK0001679,TXN00007437,USR11987,MCH2576,,,1171.85,FRAUD_OR_ATO,REJECTED,,,False,MEDIUM,IVR
CBK0001680,TXN00009645,USR11085,MCH7073,,,3937.19,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,MEDIUM,CHATBOT
CBK0001681,TXN00013474,USR44690,MCH1928,,2026-04-07 00:00:00,3303.95,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,IVR
CBK0001682,TXN00010834,USR67399,MCH8675,,,1750.36,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001683,TXN00009432,USR85334,MCH3739,,,5973.59,GENERAL_DISPUTE,IN_PROGRESS,2026-04-05 12:06:35,,False,HIGH,EMAIL
CBK0001684,TXN00010572,USR52501,MCH5980,2026-01-05 00:00:00,,0.2,FRAUD_OR_ATO,REJECTED,,,False,HIGH,CHATBOT
CBK0001685,TXN00009635,USR26009,MCH8203,,,1538.91,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0001686,TXN00003833,USR21384,MCH4729,,2026-03-22 00:00:00,1688.18,GENERAL_DISPUTE,OPEN,,,False,MEDIUM,IVR
CBK0001687,TXN00003168,USR79935,MCH8154,,,2132.64,FRAUD_OR_ATO,IN_PROGRESS,,,False,MEDIUM,CHATBOT
CBK0001688,TXN00015571,USR42338,MCH6498,,,722.56,FRAUD_OR_ATO,CLOSED,,,False,MEDIUM,CALL CENTER
CBK0001689,TXN00012952,USR63160,MCH8078,,,277.65,DUPLICATE_PROCESSING,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0001690,TXN00011230,USR60327,MCH9976,,,2395.8,GENERAL_DISPUTE,IN_PROGRESS,,,False,LOW,CHATBOT
CBK0001691,TXN00010383,USR15365,MCH4695,,,4163.19,MERCHANT_OR_DELIVERY_ISSUE,REJECTED,,,False,LOW,IVR
CBK0001692,TXN54083,USR37452,MCH4658,,,664.5,FRAUD_OR_ATO,REJECTED,2026-02-12 08:27:52,,False,MEDIUM,CALL CENTER
CBK0001693,TXN00009578,USR55777,MCH8533,2026-02-01 00:00:00,2026-02-04 17:25:23,5287.35,AMOUNT_MISMATCH,CLOSED,,,False,MEDIUM,APP
CBK0001694,TXN51122,USR46938,MCH9841,2026-03-02 00:00:00,,348.47,AMOUNT_MISMATCH,REJECTED,,,False,LOW,EMAIL
CBK0001695,TXN00007159,USR91996,MCH6645,,2026-03-03 14:25:14,0.1,FRAUD_OR_ATO,IN_PROGRESS,,,False,LOW,APP
CBK0001696,TXN00019601,USR19556,MCH5844,,,9956.85,FRAUD_OR_ATO,CLOSED,,,False,HIGH,CHATBOT
CBK0001697,TXN00015694,USR50776,MCH2822,,,2581.01,MERCHANT_OR_DELIVERY_ISSUE,OPEN,,,False,LOW,IVR
